[2024-06-23T02:00:59.506+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-06-23T02:00:59.528+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: pokemon_example.metricspokemonweights manual__2024-06-23T01:59:27.265931+00:00 [queued]>
[2024-06-23T02:00:59.536+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: pokemon_example.metricspokemonweights manual__2024-06-23T01:59:27.265931+00:00 [queued]>
[2024-06-23T02:00:59.537+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-06-23T02:00:59.550+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonVirtualenvDecoratedOperator): metricspokemonweights> on 2024-06-23 01:59:27.265931+00:00
[2024-06-23T02:00:59.556+0000] {warnings.py:110} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61: DeprecationWarning: This process (pid=8151) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-06-23T02:00:59.558+0000] {standard_task_runner.py:63} INFO - Started process 8152 to run task
[2024-06-23T02:00:59.558+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'pokemon_example', 'metricspokemonweights', 'manual__2024-06-23T01:59:27.265931+00:00', '--job-id', '108', '--raw', '--subdir', 'DAGS_FOLDER/python_operators.py', '--cfg-path', '/tmp/tmphpp65wav']
[2024-06-23T02:00:59.559+0000] {standard_task_runner.py:91} INFO - Job 108: Subtask metricspokemonweights
[2024-06-23T02:00:59.620+0000] {task_command.py:426} INFO - Running <TaskInstance: pokemon_example.metricspokemonweights manual__2024-06-23T01:59:27.265931+00:00 [running]> on host c357804a93ab
[2024-06-23T02:00:59.748+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='pokemon_example' AIRFLOW_CTX_TASK_ID='metricspokemonweights' AIRFLOW_CTX_EXECUTION_DATE='2024-06-23T01:59:27.265931+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-06-23T01:59:27.265931+00:00'
[2024-06-23T02:00:59.749+0000] {taskinstance.py:430} INFO - ::endgroup::
[2024-06-23T02:00:59.750+0000] {process_utils.py:183} INFO - Executing cmd: /home/***/.local/bin/python -m virtualenv /tmp/venvz9o8bq41 --system-site-packages --python=python
[2024-06-23T02:00:59.751+0000] {process_utils.py:187} INFO - Output:
[2024-06-23T02:01:00.560+0000] {process_utils.py:191} INFO - created virtual environment CPython3.12.3.final.0-64 in 254ms
[2024-06-23T02:01:00.560+0000] {process_utils.py:191} INFO -   creator CPython3Posix(dest=/tmp/venvz9o8bq41, clear=False, no_vcs_ignore=False, global=True)
[2024-06-23T02:01:00.561+0000] {process_utils.py:191} INFO -   seeder FromAppData(download=False, pip=bundle, via=copy, app_data_dir=/home/***/.local/share/virtualenv)
[2024-06-23T02:01:00.561+0000] {process_utils.py:191} INFO -     added seed packages: pip==24.0
[2024-06-23T02:01:00.562+0000] {process_utils.py:191} INFO -   activators BashActivator,CShellActivator,FishActivator,NushellActivator,PowerShellActivator,PythonActivator
[2024-06-23T02:01:00.586+0000] {process_utils.py:183} INFO - Executing cmd: /tmp/venvz9o8bq41/bin/pip install -r /tmp/venvz9o8bq41/requirements.txt
[2024-06-23T02:01:00.587+0000] {process_utils.py:187} INFO - Output:
[2024-06-23T02:01:05.732+0000] {process_utils.py:191} INFO - 
[2024-06-23T02:01:05.732+0000] {process_utils.py:191} INFO - [notice] A new release of pip is available: 24.0 -> 24.1
[2024-06-23T02:01:05.733+0000] {process_utils.py:191} INFO - [notice] To update, run: python -m pip install --upgrade pip
[2024-06-23T02:01:05.828+0000] {process_utils.py:183} INFO - Executing cmd: /tmp/venvz9o8bq41/bin/python /tmp/venv-call9zgeduvn/script.py /tmp/venv-call9zgeduvn/script.in /tmp/venv-call9zgeduvn/script.out /tmp/venv-call9zgeduvn/string_args.txt /tmp/venv-call9zgeduvn/termination.log
[2024-06-23T02:01:05.828+0000] {process_utils.py:187} INFO - Output:
[2024-06-23T02:01:07.963+0000] {process_utils.py:191} INFO - ----------------------------------------------------------------------------------------------------
[2024-06-23T02:01:07.964+0000] {process_utils.py:191} INFO - raw data:
[2024-06-23T02:01:07.964+0000] {process_utils.py:191} INFO - name        url                                       weight    parent_cluster    parent_centroid    deviation_factor
[2024-06-23T02:01:08.007+0000] {process_utils.py:191} INFO - hitmonlee   https://pokeapi.co/api/v2/pokemon/106/       498                 1            199.601          1.49497
[2024-06-23T02:01:08.007+0000] {process_utils.py:191} INFO - hitmonchan  https://pokeapi.co/api/v2/pokemon/107/       502                 1            199.601          1.51501
[2024-06-23T02:01:08.007+0000] {process_utils.py:191} INFO - lickitung   https://pokeapi.co/api/v2/pokemon/108/       655                 0            839.234          0.219527
[2024-06-23T02:01:08.008+0000] {process_utils.py:191} INFO - koffing     https://pokeapi.co/api/v2/pokemon/109/        10                 1            199.601          0.9499
[2024-06-23T02:01:08.008+0000] {process_utils.py:191} INFO - weezing     https://pokeapi.co/api/v2/pokemon/110/        95                 1            199.601          0.524051
[2024-06-23T02:01:08.008+0000] {process_utils.py:191} INFO - rhyhorn     https://pokeapi.co/api/v2/pokemon/111/      1150                 0            839.234          0.370297
[2024-06-23T02:01:08.009+0000] {process_utils.py:191} INFO - rhydon      https://pokeapi.co/api/v2/pokemon/112/      1200                 0            839.234          0.429875
[2024-06-23T02:01:08.009+0000] {process_utils.py:191} INFO - chansey     https://pokeapi.co/api/v2/pokemon/113/       346                 1            199.601          0.733455
[2024-06-23T02:01:08.009+0000] {process_utils.py:191} INFO - tangela     https://pokeapi.co/api/v2/pokemon/114/       350                 1            199.601          0.753495
[2024-06-23T02:01:08.010+0000] {process_utils.py:191} INFO - kangaskhan  https://pokeapi.co/api/v2/pokemon/115/       800                 0            839.234          0.0467502
[2024-06-23T02:01:08.010+0000] {process_utils.py:191} INFO - horsea      https://pokeapi.co/api/v2/pokemon/116/        80                 1            199.601          0.599201
[2024-06-23T02:01:08.010+0000] {process_utils.py:191} INFO - seadra      https://pokeapi.co/api/v2/pokemon/117/       250                 1            199.601          0.252497
[2024-06-23T02:01:08.011+0000] {process_utils.py:191} INFO - goldeen     https://pokeapi.co/api/v2/pokemon/118/       150                 1            199.601          0.248502
[2024-06-23T02:01:08.011+0000] {process_utils.py:191} INFO - seaking     https://pokeapi.co/api/v2/pokemon/119/       390                 1            199.601          0.953895
[2024-06-23T02:01:08.011+0000] {process_utils.py:191} INFO - staryu      https://pokeapi.co/api/v2/pokemon/120/       345                 1            199.601          0.728445
[2024-06-23T02:01:08.012+0000] {process_utils.py:191} INFO - magnemite   https://pokeapi.co/api/v2/pokemon/81/         60                 1            199.601          0.699401
[2024-06-23T02:01:08.012+0000] {process_utils.py:191} INFO - magneton    https://pokeapi.co/api/v2/pokemon/82/        600                 0            839.234          0.285063
[2024-06-23T02:01:08.012+0000] {process_utils.py:191} INFO - farfetchd   https://pokeapi.co/api/v2/pokemon/83/        150                 1            199.601          0.248502
[2024-06-23T02:01:08.013+0000] {process_utils.py:191} INFO - doduo       https://pokeapi.co/api/v2/pokemon/84/        392                 1            199.601          0.963915
[2024-06-23T02:01:08.013+0000] {process_utils.py:191} INFO - dodrio      https://pokeapi.co/api/v2/pokemon/85/        852                 0            839.234          0.015211
[2024-06-23T02:01:08.013+0000] {process_utils.py:191} INFO - seel        https://pokeapi.co/api/v2/pokemon/86/        900                 0            839.234          0.072406
[2024-06-23T02:01:08.014+0000] {process_utils.py:191} INFO - dewgong     https://pokeapi.co/api/v2/pokemon/87/       1200                 0            839.234          0.429875
[2024-06-23T02:01:08.014+0000] {process_utils.py:191} INFO - grimer      https://pokeapi.co/api/v2/pokemon/88/        300                 1            199.601          0.502996
[2024-06-23T02:01:08.014+0000] {process_utils.py:191} INFO - muk         https://pokeapi.co/api/v2/pokemon/89/        300                 1            199.601          0.502996
[2024-06-23T02:01:08.015+0000] {process_utils.py:191} INFO - shellder    https://pokeapi.co/api/v2/pokemon/90/         40                 1            199.601          0.799601
[2024-06-23T02:01:08.015+0000] {process_utils.py:191} INFO - cloyster    https://pokeapi.co/api/v2/pokemon/91/       1325                 0            839.234          0.57882
[2024-06-23T02:01:08.015+0000] {process_utils.py:191} INFO - gastly      https://pokeapi.co/api/v2/pokemon/92/          1                 1            199.601          0.99499
[2024-06-23T02:01:08.016+0000] {process_utils.py:191} INFO - haunter     https://pokeapi.co/api/v2/pokemon/93/          1                 1            199.601          0.99499
[2024-06-23T02:01:08.016+0000] {process_utils.py:191} INFO - gengar      https://pokeapi.co/api/v2/pokemon/94/        405                 1            199.601          1.02904
[2024-06-23T02:01:08.016+0000] {process_utils.py:191} INFO - onix        https://pokeapi.co/api/v2/pokemon/95/       2100                 2           2681.25           0.216783
[2024-06-23T02:01:08.017+0000] {process_utils.py:191} INFO - drowzee     https://pokeapi.co/api/v2/pokemon/96/        324                 1            199.601          0.623236
[2024-06-23T02:01:08.017+0000] {process_utils.py:191} INFO - hypno       https://pokeapi.co/api/v2/pokemon/97/        756                 0            839.234          0.0991789
[2024-06-23T02:01:08.017+0000] {process_utils.py:191} INFO - krabby      https://pokeapi.co/api/v2/pokemon/98/         65                 1            199.601          0.674351
[2024-06-23T02:01:08.018+0000] {process_utils.py:191} INFO - kingler     https://pokeapi.co/api/v2/pokemon/99/        600                 0            839.234          0.285063
[2024-06-23T02:01:08.018+0000] {process_utils.py:191} INFO - voltorb     https://pokeapi.co/api/v2/pokemon/100/       104                 1            199.601          0.478961
[2024-06-23T02:01:08.018+0000] {process_utils.py:191} INFO - electrode   https://pokeapi.co/api/v2/pokemon/101/       666                 0            839.234          0.20642
[2024-06-23T02:01:08.018+0000] {process_utils.py:191} INFO - exeggcute   https://pokeapi.co/api/v2/pokemon/102/        25                 1            199.601          0.87475
[2024-06-23T02:01:08.019+0000] {process_utils.py:191} INFO - exeggutor   https://pokeapi.co/api/v2/pokemon/103/      1200                 0            839.234          0.429875
[2024-06-23T02:01:08.019+0000] {process_utils.py:191} INFO - cubone      https://pokeapi.co/api/v2/pokemon/104/        65                 1            199.601          0.674351
[2024-06-23T02:01:08.019+0000] {process_utils.py:191} INFO - marowak     https://pokeapi.co/api/v2/pokemon/105/       450                 1            199.601          1.25449
[2024-06-23T02:01:08.020+0000] {process_utils.py:191} INFO - hitmonlee   https://pokeapi.co/api/v2/pokemon/106/       498                 1            199.601          1.49497
[2024-06-23T02:01:08.020+0000] {process_utils.py:191} INFO - hitmonchan  https://pokeapi.co/api/v2/pokemon/107/       502                 1            199.601          1.51501
[2024-06-23T02:01:08.020+0000] {process_utils.py:191} INFO - lickitung   https://pokeapi.co/api/v2/pokemon/108/       655                 0            839.234          0.219527
[2024-06-23T02:01:08.021+0000] {process_utils.py:191} INFO - koffing     https://pokeapi.co/api/v2/pokemon/109/        10                 1            199.601          0.9499
[2024-06-23T02:01:08.021+0000] {process_utils.py:191} INFO - weezing     https://pokeapi.co/api/v2/pokemon/110/        95                 1            199.601          0.524051
[2024-06-23T02:01:08.021+0000] {process_utils.py:191} INFO - rhyhorn     https://pokeapi.co/api/v2/pokemon/111/      1150                 0            839.234          0.370297
[2024-06-23T02:01:08.022+0000] {process_utils.py:191} INFO - rhydon      https://pokeapi.co/api/v2/pokemon/112/      1200                 0            839.234          0.429875
[2024-06-23T02:01:08.022+0000] {process_utils.py:191} INFO - chansey     https://pokeapi.co/api/v2/pokemon/113/       346                 1            199.601          0.733455
[2024-06-23T02:01:08.022+0000] {process_utils.py:191} INFO - tangela     https://pokeapi.co/api/v2/pokemon/114/       350                 1            199.601          0.753495
[2024-06-23T02:01:08.022+0000] {process_utils.py:191} INFO - kangaskhan  https://pokeapi.co/api/v2/pokemon/115/       800                 0            839.234          0.0467502
[2024-06-23T02:01:08.023+0000] {process_utils.py:191} INFO - horsea      https://pokeapi.co/api/v2/pokemon/116/        80                 1            199.601          0.599201
[2024-06-23T02:01:08.023+0000] {process_utils.py:191} INFO - seadra      https://pokeapi.co/api/v2/pokemon/117/       250                 1            199.601          0.252497
[2024-06-23T02:01:08.023+0000] {process_utils.py:191} INFO - goldeen     https://pokeapi.co/api/v2/pokemon/118/       150                 1            199.601          0.248502
[2024-06-23T02:01:08.024+0000] {process_utils.py:191} INFO - seaking     https://pokeapi.co/api/v2/pokemon/119/       390                 1            199.601          0.953895
[2024-06-23T02:01:08.024+0000] {process_utils.py:191} INFO - staryu      https://pokeapi.co/api/v2/pokemon/120/       345                 1            199.601          0.728445
[2024-06-23T02:01:08.024+0000] {process_utils.py:191} INFO - starmie     https://pokeapi.co/api/v2/pokemon/121/       800                 0            839.234          0.0467502
[2024-06-23T02:01:08.025+0000] {process_utils.py:191} INFO - mr-mime     https://pokeapi.co/api/v2/pokemon/122/       545                 0            839.234          0.350599
[2024-06-23T02:01:08.025+0000] {process_utils.py:191} INFO - scyther     https://pokeapi.co/api/v2/pokemon/123/       560                 0            839.234          0.332725
[2024-06-23T02:01:08.025+0000] {process_utils.py:191} INFO - jynx        https://pokeapi.co/api/v2/pokemon/124/       406                 1            199.601          1.03405
[2024-06-23T02:01:08.026+0000] {process_utils.py:191} INFO - electabuzz  https://pokeapi.co/api/v2/pokemon/125/       300                 1            199.601          0.502996
[2024-06-23T02:01:08.026+0000] {process_utils.py:191} INFO - magmar      https://pokeapi.co/api/v2/pokemon/126/       445                 1            199.601          1.22944
[2024-06-23T02:01:08.026+0000] {process_utils.py:191} INFO - pinsir      https://pokeapi.co/api/v2/pokemon/127/       550                 0            839.234          0.344641
[2024-06-23T02:01:08.027+0000] {process_utils.py:191} INFO - tauros      https://pokeapi.co/api/v2/pokemon/128/       884                 0            839.234          0.053341
[2024-06-23T02:01:08.027+0000] {process_utils.py:191} INFO - magikarp    https://pokeapi.co/api/v2/pokemon/129/       100                 1            199.601          0.499001
[2024-06-23T02:01:08.028+0000] {process_utils.py:191} INFO - gyarados    https://pokeapi.co/api/v2/pokemon/130/      2350                 2           2681.25           0.123543
[2024-06-23T02:01:08.028+0000] {process_utils.py:191} INFO - lapras      https://pokeapi.co/api/v2/pokemon/131/      2200                 2           2681.25           0.179487
[2024-06-23T02:01:08.028+0000] {process_utils.py:191} INFO - ditto       https://pokeapi.co/api/v2/pokemon/132/        40                 1            199.601          0.799601
[2024-06-23T02:01:08.029+0000] {process_utils.py:191} INFO - eevee       https://pokeapi.co/api/v2/pokemon/133/        65                 1            199.601          0.674351
[2024-06-23T02:01:08.029+0000] {process_utils.py:191} INFO - vaporeon    https://pokeapi.co/api/v2/pokemon/134/       290                 1            199.601          0.452896
[2024-06-23T02:01:08.029+0000] {process_utils.py:191} INFO - jolteon     https://pokeapi.co/api/v2/pokemon/135/       245                 1            199.601          0.227447
[2024-06-23T02:01:08.030+0000] {process_utils.py:191} INFO - flareon     https://pokeapi.co/api/v2/pokemon/136/       250                 1            199.601          0.252497
[2024-06-23T02:01:08.030+0000] {process_utils.py:191} INFO - porygon     https://pokeapi.co/api/v2/pokemon/137/       365                 1            199.601          0.828645
[2024-06-23T02:01:08.030+0000] {process_utils.py:191} INFO - omanyte     https://pokeapi.co/api/v2/pokemon/138/        75                 1            199.601          0.624251
[2024-06-23T02:01:08.030+0000] {process_utils.py:191} INFO - omastar     https://pokeapi.co/api/v2/pokemon/139/       350                 1            199.601          0.753495
[2024-06-23T02:01:08.031+0000] {process_utils.py:191} INFO - kabuto      https://pokeapi.co/api/v2/pokemon/140/       115                 1            199.601          0.423852
[2024-06-23T02:01:08.031+0000] {process_utils.py:191} INFO - kabutops    https://pokeapi.co/api/v2/pokemon/141/       405                 1            199.601          1.02904
[2024-06-23T02:01:08.032+0000] {process_utils.py:191} INFO - aerodactyl  https://pokeapi.co/api/v2/pokemon/142/       590                 0            839.234          0.296978
[2024-06-23T02:01:08.032+0000] {process_utils.py:191} INFO - snorlax     https://pokeapi.co/api/v2/pokemon/143/      4600                 2           2681.25           0.715618
[2024-06-23T02:01:08.032+0000] {process_utils.py:191} INFO - articuno    https://pokeapi.co/api/v2/pokemon/144/       554                 0            839.234          0.339875
[2024-06-23T02:01:08.033+0000] {process_utils.py:191} INFO - zapdos      https://pokeapi.co/api/v2/pokemon/145/       526                 0            839.234          0.373238
[2024-06-23T02:01:08.033+0000] {process_utils.py:191} INFO - moltres     https://pokeapi.co/api/v2/pokemon/146/       600                 0            839.234          0.285063
[2024-06-23T02:01:08.033+0000] {process_utils.py:191} INFO - dratini     https://pokeapi.co/api/v2/pokemon/147/        33                 1            199.601          0.83467
[2024-06-23T02:01:08.034+0000] {process_utils.py:191} INFO - dragonair   https://pokeapi.co/api/v2/pokemon/148/       165                 1            199.601          0.173352
[2024-06-23T02:01:08.034+0000] {process_utils.py:191} INFO - dragonite   https://pokeapi.co/api/v2/pokemon/149/      2100                 2           2681.25           0.216783
[2024-06-23T02:01:08.034+0000] {process_utils.py:191} INFO - mewtwo      https://pokeapi.co/api/v2/pokemon/150/      1220                 0            839.234          0.453706
[2024-06-23T02:01:08.035+0000] {process_utils.py:191} INFO - mew         https://pokeapi.co/api/v2/pokemon/151/        40                 1            199.601          0.799601
[2024-06-23T02:01:08.035+0000] {process_utils.py:191} INFO - chikorita   https://pokeapi.co/api/v2/pokemon/152/        64                 1            199.601          0.679361
[2024-06-23T02:01:08.035+0000] {process_utils.py:191} INFO - bayleef     https://pokeapi.co/api/v2/pokemon/153/       158                 1            199.601          0.208422
[2024-06-23T02:01:08.036+0000] {process_utils.py:191} INFO - meganium    https://pokeapi.co/api/v2/pokemon/154/      1005                 0            839.234          0.19752
[2024-06-23T02:01:08.036+0000] {process_utils.py:191} INFO - cyndaquil   https://pokeapi.co/api/v2/pokemon/155/        79                 1            199.601          0.604211
[2024-06-23T02:01:08.036+0000] {process_utils.py:191} INFO - quilava     https://pokeapi.co/api/v2/pokemon/156/       190                 1            199.601          0.0481026
[2024-06-23T02:01:08.036+0000] {process_utils.py:191} INFO - typhlosion  https://pokeapi.co/api/v2/pokemon/157/       795                 0            839.234          0.052708
[2024-06-23T02:01:08.037+0000] {process_utils.py:191} INFO - totodile    https://pokeapi.co/api/v2/pokemon/158/        95                 1            199.601          0.524051
[2024-06-23T02:01:08.037+0000] {process_utils.py:191} INFO - croconaw    https://pokeapi.co/api/v2/pokemon/159/       250                 1            199.601          0.252497
[2024-06-23T02:01:08.037+0000] {process_utils.py:191} INFO - feraligatr  https://pokeapi.co/api/v2/pokemon/160/       888                 0            839.234          0.0581073
[2024-06-23T02:01:08.038+0000] {process_utils.py:191} INFO - ----------------------------------------------------------------------------------------------------
[2024-06-23T02:01:08.038+0000] {process_utils.py:191} INFO - clusters detail (centroids and sizes):
[2024-06-23T02:01:08.038+0000] {process_utils.py:191} INFO - {
[2024-06-23T02:01:08.038+0000] {process_utils.py:191} INFO -     "n_clusters": 3,
[2024-06-23T02:01:08.038+0000] {process_utils.py:191} INFO -     "centroids": {
[2024-06-23T02:01:08.039+0000] {process_utils.py:191} INFO -         "839.2343749999998": 64,
[2024-06-23T02:01:08.039+0000] {process_utils.py:191} INFO -         "199.60135135135096": 148,
[2024-06-23T02:01:08.039+0000] {process_utils.py:191} INFO -         "2681.25": 8
[2024-06-23T02:01:08.039+0000] {process_utils.py:191} INFO -     }
[2024-06-23T02:01:08.039+0000] {process_utils.py:191} INFO - }
[2024-06-23T02:01:08.040+0000] {process_utils.py:191} INFO - ----------------------------------------------------------------------------------------------------
[2024-06-23T02:01:08.040+0000] {process_utils.py:191} INFO - weight statistics:
[2024-06-23T02:01:08.041+0000] {process_utils.py:191} INFO - {
[2024-06-23T02:01:08.041+0000] {process_utils.py:191} INFO -     "max": 4600,
[2024-06-23T02:01:08.041+0000] {process_utils.py:191} INFO -     "min": 1,
[2024-06-23T02:01:08.041+0000] {process_utils.py:191} INFO -     "mean": 475.91818181818184,
[2024-06-23T02:01:08.042+0000] {process_utils.py:191} INFO -     "median": 310.0,
[2024-06-23T02:01:08.042+0000] {process_utils.py:191} INFO -     "stdev:": 570.662150557465
[2024-06-23T02:01:08.042+0000] {process_utils.py:191} INFO - }
[2024-06-23T02:01:08.042+0000] {process_utils.py:191} INFO - ----------------------------------------------------------------------------------------------------
[2024-06-23T02:01:08.042+0000] {process_utils.py:191} INFO - anonymized information:
[2024-06-23T02:01:08.043+0000] {process_utils.py:191} INFO -   index  name          parent cluster
[2024-06-23T02:01:08.043+0000] {process_utils.py:191} INFO - -------  ----------  ----------------
[2024-06-23T02:01:08.043+0000] {process_utils.py:191} INFO -       0  bulbasaur            199.601
[2024-06-23T02:01:08.043+0000] {process_utils.py:191} INFO -       1  ivysaur              199.601
[2024-06-23T02:01:08.044+0000] {process_utils.py:191} INFO -       2  venusaur             839.234
[2024-06-23T02:01:08.044+0000] {process_utils.py:191} INFO -       3  charmander           199.601
[2024-06-23T02:01:08.044+0000] {process_utils.py:191} INFO -       4  charmeleon           199.601
[2024-06-23T02:01:08.044+0000] {process_utils.py:191} INFO -       5  charizard            839.234
[2024-06-23T02:01:08.045+0000] {process_utils.py:191} INFO -       6  squirtle             199.601
[2024-06-23T02:01:08.045+0000] {process_utils.py:191} INFO -       7  wartortle            199.601
[2024-06-23T02:01:08.045+0000] {process_utils.py:191} INFO -       8  blastoise            839.234
[2024-06-23T02:01:08.045+0000] {process_utils.py:191} INFO -       9  caterpie             199.601
[2024-06-23T02:01:08.045+0000] {process_utils.py:191} INFO -      10  metapod              199.601
[2024-06-23T02:01:08.046+0000] {process_utils.py:191} INFO -      11  butterfree           199.601
[2024-06-23T02:01:08.046+0000] {process_utils.py:191} INFO -      12  weedle               199.601
[2024-06-23T02:01:08.046+0000] {process_utils.py:191} INFO -      13  kakuna               199.601
[2024-06-23T02:01:08.046+0000] {process_utils.py:191} INFO -      14  beedrill             199.601
[2024-06-23T02:01:08.046+0000] {process_utils.py:191} INFO -      15  pidgey               199.601
[2024-06-23T02:01:08.047+0000] {process_utils.py:191} INFO -      16  pidgeotto            199.601
[2024-06-23T02:01:08.047+0000] {process_utils.py:191} INFO -      17  pidgeot              199.601
[2024-06-23T02:01:08.047+0000] {process_utils.py:191} INFO -      18  rattata              199.601
[2024-06-23T02:01:08.047+0000] {process_utils.py:191} INFO -      19  raticate             199.601
[2024-06-23T02:01:08.048+0000] {process_utils.py:191} INFO -      20  spearow              199.601
[2024-06-23T02:01:08.048+0000] {process_utils.py:191} INFO -      21  fearow               199.601
[2024-06-23T02:01:08.048+0000] {process_utils.py:191} INFO -      22  ekans                199.601
[2024-06-23T02:01:08.048+0000] {process_utils.py:191} INFO -      23  arbok                839.234
[2024-06-23T02:01:08.049+0000] {process_utils.py:191} INFO -      24  pikachu              199.601
[2024-06-23T02:01:08.049+0000] {process_utils.py:191} INFO -      25  raichu               199.601
[2024-06-23T02:01:08.049+0000] {process_utils.py:191} INFO -      26  sandshrew            199.601
[2024-06-23T02:01:08.050+0000] {process_utils.py:191} INFO -      27  sandslash            199.601
[2024-06-23T02:01:08.050+0000] {process_utils.py:191} INFO -      28  nidoran-f            199.601
[2024-06-23T02:01:08.050+0000] {process_utils.py:191} INFO -      29  nidorina             199.601
[2024-06-23T02:01:08.050+0000] {process_utils.py:191} INFO -      30  nidoqueen            839.234
[2024-06-23T02:01:08.050+0000] {process_utils.py:191} INFO -      31  nidoran-m            199.601
[2024-06-23T02:01:08.051+0000] {process_utils.py:191} INFO -      32  nidorino             199.601
[2024-06-23T02:01:08.051+0000] {process_utils.py:191} INFO -      33  nidoking             839.234
[2024-06-23T02:01:08.051+0000] {process_utils.py:191} INFO -      34  clefairy             199.601
[2024-06-23T02:01:08.051+0000] {process_utils.py:191} INFO -      35  clefable             199.601
[2024-06-23T02:01:08.051+0000] {process_utils.py:191} INFO -      36  vulpix               199.601
[2024-06-23T02:01:08.052+0000] {process_utils.py:191} INFO -      37  ninetales            199.601
[2024-06-23T02:01:08.052+0000] {process_utils.py:191} INFO -      38  jigglypuff           199.601
[2024-06-23T02:01:08.052+0000] {process_utils.py:191} INFO -      39  wigglytuff           199.601
[2024-06-23T02:01:08.052+0000] {process_utils.py:191} INFO -      40  zubat                199.601
[2024-06-23T02:01:08.053+0000] {process_utils.py:191} INFO -      41  golbat               839.234
[2024-06-23T02:01:08.053+0000] {process_utils.py:191} INFO -      42  oddish               199.601
[2024-06-23T02:01:08.053+0000] {process_utils.py:191} INFO -      43  gloom                199.601
[2024-06-23T02:01:08.053+0000] {process_utils.py:191} INFO -      44  vileplume            199.601
[2024-06-23T02:01:08.053+0000] {process_utils.py:191} INFO -      45  paras                199.601
[2024-06-23T02:01:08.054+0000] {process_utils.py:191} INFO -      46  parasect             199.601
[2024-06-23T02:01:08.054+0000] {process_utils.py:191} INFO -      47  venonat              199.601
[2024-06-23T02:01:08.054+0000] {process_utils.py:191} INFO -      48  venomoth             199.601
[2024-06-23T02:01:08.054+0000] {process_utils.py:191} INFO -      49  diglett              199.601
[2024-06-23T02:01:08.054+0000] {process_utils.py:191} INFO -      50  dugtrio              199.601
[2024-06-23T02:01:08.055+0000] {process_utils.py:191} INFO -      51  meowth               199.601
[2024-06-23T02:01:08.055+0000] {process_utils.py:191} INFO -      52  persian              199.601
[2024-06-23T02:01:08.055+0000] {process_utils.py:191} INFO -      53  psyduck              199.601
[2024-06-23T02:01:08.055+0000] {process_utils.py:191} INFO -      54  golduck              839.234
[2024-06-23T02:01:08.056+0000] {process_utils.py:191} INFO -      55  mankey               199.601
[2024-06-23T02:01:08.056+0000] {process_utils.py:191} INFO -      56  primeape             199.601
[2024-06-23T02:01:08.056+0000] {process_utils.py:191} INFO -      57  growlithe            199.601
[2024-06-23T02:01:08.056+0000] {process_utils.py:191} INFO -      58  arcanine             839.234
[2024-06-23T02:01:08.056+0000] {process_utils.py:191} INFO -      59  poliwag              199.601
[2024-06-23T02:01:08.057+0000] {process_utils.py:191} INFO -      60  poliwhirl            199.601
[2024-06-23T02:01:08.057+0000] {process_utils.py:191} INFO -      61  poliwrath            839.234
[2024-06-23T02:01:08.057+0000] {process_utils.py:191} INFO -      62  abra                 199.601
[2024-06-23T02:01:08.057+0000] {process_utils.py:191} INFO -      63  kadabra              839.234
[2024-06-23T02:01:08.058+0000] {process_utils.py:191} INFO -      64  alakazam             199.601
[2024-06-23T02:01:08.058+0000] {process_utils.py:191} INFO -      65  machop               199.601
[2024-06-23T02:01:08.058+0000] {process_utils.py:191} INFO -      66  machoke              839.234
[2024-06-23T02:01:08.058+0000] {process_utils.py:191} INFO -      67  machamp              839.234
[2024-06-23T02:01:08.058+0000] {process_utils.py:191} INFO -      68  bellsprout           199.601
[2024-06-23T02:01:08.059+0000] {process_utils.py:191} INFO -      69  weepinbell           199.601
[2024-06-23T02:01:08.059+0000] {process_utils.py:191} INFO -      70  victreebel           199.601
[2024-06-23T02:01:08.059+0000] {process_utils.py:191} INFO -      71  tentacool            199.601
[2024-06-23T02:01:08.059+0000] {process_utils.py:191} INFO -      72  tentacruel           839.234
[2024-06-23T02:01:08.059+0000] {process_utils.py:191} INFO -      73  geodude              199.601
[2024-06-23T02:01:08.060+0000] {process_utils.py:191} INFO -      74  graveler             839.234
[2024-06-23T02:01:08.060+0000] {process_utils.py:191} INFO -      75  golem               2681.25
[2024-06-23T02:01:08.060+0000] {process_utils.py:191} INFO -      76  ponyta               199.601
[2024-06-23T02:01:08.061+0000] {process_utils.py:191} INFO -      77  rapidash             839.234
[2024-06-23T02:01:08.061+0000] {process_utils.py:191} INFO -      78  slowpoke             199.601
[2024-06-23T02:01:08.061+0000] {process_utils.py:191} INFO -      79  slowbro              839.234
